snapname,jb_rating,wdlands_rating
09-29_10-00_Mon.jpg,0.25,1.78
09-29_11-00_Mon.jpg,3.0,1.02
09-29_12-00_Mon.jpg,0.2,0.04
09-29_13-00_Mon.jpg,4.26,0.16
09-29_14-00_Mon.jpg,4.0,1.76
09-29_15-00_Mon.jpg,0.54,2.05
09-29_16-00_Mon.jpg,0.87,3.61
09-29_17-00_Mon.jpg,0.39,2.15
09-29_18-00_Mon.jpg,0.14,2.83
09-29_19-00_Mon.jpg,0.31,3.88
09-29_20-00_Mon.jpg,0.04,1.32
09-29_21-00_Mon.jpg,0.04,0.05
09-29_22-00_Mon.jpg,0.04,1.18
09-29_23-00_Mon.jpg,0.04,0.04
09-30_00-00_Tue.jpg,0.05,0.02
09-30_01-00_Tue.jpg,0.04,0.02
09-30_02-00_Tue.jpg,0.04,0.02
09-30_03-00_Tue.jpg,0.03,0.02
09-30_04-00_Tue.jpg,0.03,0.03
09-30_05-00_Tue.jpg,0.03,0.02
09-30_06-00_Tue.jpg,0.03,3.11
09-30_07-00_Tue.jpg,0.13,3.77
09-30_08-00_Tue.jpg,0.06,3.58
09-30_09-00_Tue.jpg,0.33,4.31
09-30_10-00_Tue.jpg,0.05,1.08
09-30_11-00_Tue.jpg,0.05,1.26
09-30_12-00_Tue.jpg,0.49,1.13
09-30_13-00_Tue.jpg,0.38,0.46
09-30_14-00_Tue.jpg,0.9,1.57
09-30_15-00_Tue.jpg,0.91,4.29
09-30_16-00_Tue.jpg,0.81,4.09
09-30_17-00_Tue.jpg,0.1,0.6
09-30_18-00_Tue.jpg,0.28,2.07
09-30_19-00_Tue.jpg,0.29,1.87
09-30_20-00_Tue.jpg,0.02,0.13
09-30_21-00_Tue.jpg,0.03,0.02
09-30_22-00_Tue.jpg,0.04,2.45
09-30_23-00_Tue.jpg,0.02,0.02
10-01_00-00_Wed.jpg,0.03,0.03
10-01_01-00_Wed.jpg,0.04,0.04
10-01_02-00_Wed.jpg,0.04,0.03
10-01_03-00_Wed.jpg,0.04,0.05
10-01_04-00_Wed.jpg,0.03,0.03
10-01_05-00_Wed.jpg,0.03,0.05
10-01_06-00_Wed.jpg,0.04,0.61
10-01_07-00_Wed.jpg,1.0,4.18
10-01_08-00_Wed.jpg,2.0,3.43
10-01_09-00_Wed.jpg,0.21,0.82
10-01_10-00_Wed.jpg,0.42,2.22
10-01_11-00_Wed.jpg,4.0,2.99
10-01_12-00_Wed.jpg,0.55,3.15
10-01_13-00_Wed.jpg,0.63,1.59
10-01_14-00_Wed.jpg,0.44,0.03
10-01_15-00_Wed.jpg,0.79,3.3
10-01_16-00_Wed.jpg,0.63,4.07
10-01_17-00_Wed.jpg,0.73,2.26
10-01_18-00_Wed.jpg,0.16,3.35
10-01_19-00_Wed.jpg,0.41,3.51
10-01_20-00_Wed.jpg,0.04,2.56
10-01_21-00_Wed.jpg,0.03,0.03
10-01_22-00_Wed.jpg,0.03,3.64
10-01_23-00_Wed.jpg,0.02,0.02
10-02_00-00_Thu.jpg,0.03,0.04
10-02_01-00_Thu.jpg,0.04,0.71
10-02_02-00_Thu.jpg,0.03,0.03
10-02_03-00_Thu.jpg,0.04,0.03
10-02_04-00_Thu.jpg,0.04,0.03
10-02_05-00_Thu.jpg,0.04,0.07
10-02_06-00_Thu.jpg,0.04,0.12
10-02_07-00_Thu.jpg,0.7,3.6
10-02_08-00_Thu.jpg,0.73,3.19
10-02_09-00_Thu.jpg,0.05,2.12
10-02_10-00_Thu.jpg,0.33,3.41
10-02_11-00_Thu.jpg,0.06,2.63
10-02_12-00_Thu.jpg,0.21,1.0
10-02_13-00_Thu.jpg,4.15,3.4
10-02_14-00_Thu.jpg,4.0,0.02
10-02_15-00_Thu.jpg,4.28,0.03
10-02_16-00_Thu.jpg,4.0,0.88
10-02_17-00_Thu.jpg,0.48,3.68
10-02_18-00_Thu.jpg,3.0,3.17
10-02_19-00_Thu.jpg,0.1,0.77
10-02_20-00_Thu.jpg,0.03,0.22
10-02_21-00_Thu.jpg,0.03,0.03
10-02_22-00_Thu.jpg,0.02,0.01
10-02_23-00_Thu.jpg,0.03,0.03
10-03_00-00_Fri.jpg,0.02,0.03
10-03_01-00_Fri.jpg,0.03,0.03
10-03_02-00_Fri.jpg,0.04,0.03
10-03_03-00_Fri.jpg,0.04,0.03
10-03_04-00_Fri.jpg,0.04,0.03
10-03_05-00_Fri.jpg,0.04,0.03
10-03_06-00_Fri.jpg,0.05,2.92
10-03_07-00_Fri.jpg,0.82,4.3
10-03_08-00_Fri.jpg,4.56,3.96
10-03_09-00_Fri.jpg,4.24,4.15
10-03_10-00_Fri.jpg,4.55,3.09
10-03_11-00_Fri.jpg,4.55,1.7
10-03_12-00_Fri.jpg,4.54,0.15
10-03_13-00_Fri.jpg,4.11,0.86
10-03_14-00_Fri.jpg,4.53,0.5
10-03_15-00_Fri.jpg,0.83,4.07
10-03_16-00_Fri.jpg,0.23,3.45
10-03_17-00_Fri.jpg,0.19,0.84
10-03_18-00_Fri.jpg,0.63,2.29
10-03_19-00_Fri.jpg,0.7,2.89
10-03_20-00_Fri.jpg,0.04,3.84
10-03_21-00_Fri.jpg,0.07,3.12
10-03_22-00_Fri.jpg,0.06,4.38
10-03_23-00_Fri.jpg,0.03,2.27
10-04_00-00_Sat.jpg,0.04,0.99
10-04_01-00_Sat.jpg,0.04,0.04
10-04_02-00_Sat.jpg,0.04,0.04
10-04_03-00_Sat.jpg,0.05,0.15
10-04_04-00_Sat.jpg,0.03,0.04
10-04_05-00_Sat.jpg,0.04,2.58
10-04_06-00_Sat.jpg,0.04,0.04
10-04_07-00_Sat.jpg,0.53,1.23
10-04_08-00_Sat.jpg,0.06,1.22
10-04_09-00_Sat.jpg,3.0,0.58
10-04_10-00_Sat.jpg,4.0,1.16
10-04_11-00_Sat.jpg,4.0,0.04
10-04_12-00_Sat.jpg,4.02,0.04
10-04_13-00_Sat.jpg,4.26,3.4
10-04_14-00_Sat.jpg,4.08,0.78
10-04_15-00_Sat.jpg,3.0,0.04
10-04_16-00_Sat.jpg,0.65,3.5
10-04_17-00_Sat.jpg,0.38,0.11
10-04_18-00_Sat.jpg,0.21,0.04
10-04_19-00_Sat.jpg,0.17,0.02
10-04_20-00_Sat.jpg,0.04,0.04
10-04_21-00_Sat.jpg,0.02,0.04
10-04_22-00_Sat.jpg,0.03,0.03
10-04_23-00_Sat.jpg,0.02,0.02
10-05_00-00_Sun.jpg,0.03,0.07
10-05_01-00_Sun.jpg,0.03,0.05
10-05_02-00_Sun.jpg,0.04,0.03
10-05_03-00_Sun.jpg,0.04,0.03
10-05_04-00_Sun.jpg,0.03,0.03
10-05_05-00_Sun.jpg,0.04,0.03
10-05_06-00_Sun.jpg,0.04,0.04
10-05_07-00_Sun.jpg,0.46,0.65
10-05_08-00_Sun.jpg,0.33,0.09
10-05_09-00_Sun.jpg,0.18,0.55
10-05_10-00_Sun.jpg,0.77,4.3
10-05_11-00_Sun.jpg,0.48,4.16
10-05_12-00_Sun.jpg,0.07,4.38
10-05_13-00_Sun.jpg,0.44,4.28
10-05_14-00_Sun.jpg,0.22,0.04
10-05_15-00_Sun.jpg,0.71,0.02
10-05_16-00_Sun.jpg,0.45,1.03
10-05_17-00_Sun.jpg,0.37,0.03
10-05_18-00_Sun.jpg,0.34,0.21
10-05_19-00_Sun.jpg,0.33,0.02
10-05_20-00_Sun.jpg,0.05,0.03
10-05_21-00_Sun.jpg,0.06,0.05
10-05_22-00_Sun.jpg,0.03,0.9
10-05_23-00_Sun.jpg,0.03,0.02
10-06_00-00_Mon.jpg,0.03,4.33
10-06_01-00_Mon.jpg,0.03,0.03
10-06_02-00_Mon.jpg,0.04,1.43
10-06_03-00_Mon.jpg,0.05,4.51
10-06_04-00_Mon.jpg,0.03,0.03
10-06_05-00_Mon.jpg,0.04,1.1
10-06_06-00_Mon.jpg,0.04,0.7
10-06_07-00_Mon.jpg,0.18,3.07
10-06_08-00_Mon.jpg,0.57,3.87
10-06_09-00_Mon.jpg,0.77,2.97
10-06_10-00_Mon.jpg,0.06,1.68
10-06_11-00_Mon.jpg,0.06,3.95
10-06_12-00_Mon.jpg,0.65,3.95
10-06_13-00_Mon.jpg,2.0,4.01
